order_id,customer_id,product_id,quantity,order_ts,status
2596,184,33,10,2024-10-03 20:09:09,COMPLETED
2597,56,25,10,2024-01-13 15:50:58,COMPLETED
2598,39,25,2,2024-01-31 00:35:41,CANCELLED
2599,58,37,9,2024-08-11 02:09:42,COMPLETED
2600,188,27,9,2024-10-11 16:28:50,COMPLETED
2601,136,4,10,2024-07-02 10:25:36,COMPLETED
2602,134,29,6,2024-04-14 12:57:53,COMPLETED
2603,148,19,4,2024-05-07 15:33:41,COMPLETED
2604,197,24,4,2024-06-26 00:33:40,COMPLETED
2605,30,16,8,2024-10-11 14:10:31,CANCELLED
2606,105,24,2,2024-05-16 16:44:03,COMPLETED
2607,20,24,8,2024-08-23 01:02:45,COMPLETED
2608,108,15,10,2024-11-17 11:51:06,COMPLETED
2609,33,35,4,2024-10-28 13:01:20,CANCELLED
2610,173,38,3,2024-08-23 04:05:40,COMPLETED
2611,74,22,6,2024-02-15 19:30:15,COMPLETED
2612,108,33,3,2024-08-11 16:49:07,COMPLETED
2613,198,13,3,2024-12-06 08:41:35,COMPLETED
2614,43,8,7,2024-04-12 06:50:36,COMPLETED
2615,183,31,2,2024-02-19 02:06:51,COMPLETED
2616,111,2,3,2024-01-29 08:32:47,COMPLETED
2617,136,25,7,2024-05-17 14:56:49,COMPLETED
2618,179,36,4,2024-10-03 12:10:02,COMPLETED
2619,87,22,10,2024-08-24 10:01:50,COMPLETED
2620,185,3,2,2024-10-13 21:38:03,CANCELLED
2621,115,27,8,2024-10-14 15:48:03,COMPLETED
2622,75,31,3,2024-10-11 20:11:07,COMPLETED
2623,197,38,9,2024-02-02 12:58:28,COMPLETED
2624,2,38,10,2024-05-23 15:28:28,COMPLETED
2625,117,25,6,2024-06-19 07:55:39,COMPLETED
2626,185,38,5,2024-10-27 04:56:28,COMPLETED
2627,77,32,6,2024-01-19 18:04:34,COMPLETED
2628,135,38,9,2024-11-23 19:15:35,CANCELLED
2629,74,21,7,2024-05-03 17:21:53,COMPLETED
2630,37,3,4,2024-06-16 04:54:06,COMPLETED
2631,148,40,6,2024-02-08 15:05:43,COMPLETED
2632,43,8,5,2024-04-16 08:27:10,COMPLETED
2633,58,11,5,2024-12-30 18:01:26,CANCELLED
2634,156,7,4,2024-09-15 19:36:41,COMPLETED
2635,25,14,9,2024-11-21 18:05:21,COMPLETED
2636,44,2,10,2024-12-16 12:17:40,COMPLETED
2637,139,35,4,2024-01-03 14:07:23,COMPLETED
2638,7,24,4,2024-04-19 10:54:57,CANCELLED
2639,147,28,8,2024-07-21 07:04:58,COMPLETED
2640,117,19,2,2024-10-05 03:56:32,COMPLETED
2641,31,29,7,2024-07-10 13:28:29,COMPLETED
2642,36,18,2,2024-05-17 08:55:12,COMPLETED
2643,191,15,2,2024-05-07 00:56:22,COMPLETED
2644,86,18,8,2024-09-01 21:50:28,COMPLETED
2645,173,5,6,2024-12-12 12:34:57,CANCELLED
2646,111,7,9,2024-05-03 07:34:04,COMPLETED
2647,143,3,1,2024-04-05 12:04:55,COMPLETED
2648,97,15,4,2024-04-13 00:38:42,COMPLETED
2649,125,12,8,2024-04-19 18:01:11,COMPLETED
2650,163,6,9,2024-11-28 21:16:49,COMPLETED
2651,55,1,7,2024-01-27 02:55:13,COMPLETED
2652,157,14,3,2024-01-16 01:45:39,COMPLETED
2653,68,40,7,2024-09-02 01:35:31,COMPLETED
2654,164,23,8,2024-07-25 00:15:22,COMPLETED
2655,47,20,4,2024-12-05 19:57:19,COMPLETED
2656,125,32,7,2024-08-20 04:17:32,COMPLETED
2657,124,19,2,2024-03-26 00:34:49,COMPLETED
2658,194,19,7,2024-06-22 15:57:13,COMPLETED
2659,170,28,2,2024-03-09 10:15:04,COMPLETED
2660,82,8,6,2024-09-27 16:13:04,COMPLETED
2661,33,31,8,2024-08-21 10:16:26,COMPLETED
2662,61,2,5,2024-04-14 01:13:53,COMPLETED
2663,105,4,9,2024-10-26 17:41:05,COMPLETED
2664,173,21,7,2024-05-31 23:54:39,COMPLETED
2664,173,21,7,2024-05-31 23:54:39,COMPLETED
2665,109,26,5,2024-12-20 07:53:34,COMPLETED
2666,125,15,6,2024-09-04 02:25:50,COMPLETED
2667,79,29,7,2024-03-26 22:45:32,COMPLETED
2668,43,35,4,2024-10-29 17:57:04,COMPLETED
2669,158,40,6,2024-02-20 04:22:27,COMPLETED
2670,6,2,7,2024-02-05 01:12:58,COMPLETED
2671,86,23,9,2024-01-25 15:32:04,COMPLETED
2672,133,14,6,2024-07-26 22:58:01,COMPLETED
2673,41,35,7,2024-11-29 21:11:51,COMPLETED
2674,75,11,6,2024-05-08 17:49:25,COMPLETED
2675,142,16,1,2024-01-15 00:14:35,COMPLETED
2676,194,34,2,2024-07-13 18:18:44,COMPLETED
2677,125,3,3,2024-04-19 22:35:14,COMPLETED
2678,59,16,1,2024-04-15 19:29:41,COMPLETED
2679,97,26,3,2024-11-13 19:04:13,COMPLETED
2680,70,6,2,2024-01-29 16:42:25,COMPLETED
2681,181,27,1,2024-01-06 17:24:12,COMPLETED
2682,139,39,3,2024-02-07 02:39:09,COMPLETED
2683,101,13,10,2024-11-29 17:17:06,COMPLETED
2684,83,28,9,2024-10-15 17:46:01,COMPLETED
2685,71,30,4,2024-02-08 17:04:39,COMPLETED
2686,168,37,8,2024-05-26 05:59:12,COMPLETED
2687,24,15,7,2024-08-05 20:51:50,COMPLETED
2688,73,35,9,2024-04-04 23:58:05,COMPLETED
2689,128,26,6,2024-10-23 04:52:58,COMPLETED
2690,28,29,4,2024-08-12 10:13:37,CANCELLED
2691,102,15,8,2024-05-23 14:59:14,COMPLETED
2692,28,20,6,2024-02-25 20:02:42,COMPLETED
2693,22,7,9,2024-03-06 17:34:39,COMPLETED
2694,126,38,4,2024-02-02 13:54:00,COMPLETED
2695,158,31,9,2024-10-07 19:09:01,COMPLETED
2696,195,15,1,2024-10-25 00:45:55,COMPLETED
2697,106,20,6,2024-11-20 00:27:28,COMPLETED
2698,83,37,10,2024-06-06 21:10:26,COMPLETED
2699,69,14,9,2024-11-04 15:06:05,COMPLETED
2700,128,21,4,2024-05-04 23:44:49,COMPLETED
2701,124,33,9,2024-11-29 11:13:30,COMPLETED
2702,188,6,2,2024-06-14 07:49:49,COMPLETED
2703,97,9,1,2024-03-03 22:49:02,COMPLETED
2704,32,11,4,2024-06-18 22:44:21,COMPLETED
2705,30,3,7,2024-07-11 07:27:15,COMPLETED
2706,135,32,3,2024-10-17 21:07:29,COMPLETED
2707,108,26,1,2024-04-25 05:55:12,COMPLETED
2708,76,18,9,2024-05-05 04:51:23,COMPLETED
2709,96,37,3,2024-02-24 23:02:22,COMPLETED
2710,176,14,10,2024-10-04 11:23:16,COMPLETED
2711,155,17,8,2024-06-28 18:21:21,COMPLETED
2712,85,9,3,2024-07-22 15:33:41,COMPLETED
2713,122,1,6,2024-06-10 16:13:28,COMPLETED
2714,121,5,1,2024-05-01 02:33:51,COMPLETED
2715,52,7,9,2024-06-27 02:24:07,COMPLETED
2716,16,40,8,2024-08-18 20:43:01,COMPLETED
2717,90,36,4,2024-05-13 23:14:11,COMPLETED
2718,50,18,5,2024-11-14 17:59:08,CANCELLED
2719,110,38,5,2024-05-22 15:14:57,COMPLETED
2720,104,17,9,2024-07-29 02:38:37,COMPLETED
2721,52,5,10,2024-02-29 04:40:27,COMPLETED
2722,56,18,3,2024-04-12 02:45:22,COMPLETED
2723,33,34,10,2024-09-07 10:15:08,COMPLETED
2724,85,37,10,2024-08-22 20:54:48,COMPLETED
2725,189,40,8,2024-03-22 06:52:47,COMPLETED
2726,60,14,2,2024-12-27 00:00:25,COMPLETED
2727,38,10,3,2024-07-03 15:38:44,COMPLETED
2728,83,5,1,2024-02-23 04:41:55,COMPLETED
2729,113,28,8,2024-05-07 00:41:37,COMPLETED
2730,195,8,4,2024-08-05 12:55:51,COMPLETED
2731,199,25,8,2024-05-17 20:45:42,COMPLETED
2732,134,21,9,2024-01-31 08:52:25,COMPLETED
2733,55,11,5,2024-10-03 06:14:27,COMPLETED
2734,112,36,8,2024-07-09 08:00:09,COMPLETED
2735,65,8,9,2024-12-15 10:23:27,COMPLETED
2736,90,12,1,2024-12-02 08:59:43,COMPLETED
2737,120,23,7,2024-03-24 00:34:25,COMPLETED
2738,49,25,6,2024-03-10 12:27:11,CANCELLED
2739,3,13,8,2024-05-20 04:41:00,COMPLETED
2740,2,38,5,2024-05-07 13:23:25,COMPLETED
2741,95,17,9,2024-12-23 21:35:55,COMPLETED
2742,70,3,5,2024-09-06 04:50:08,COMPLETED
2743,12,17,5,2024-08-30 19:56:33,COMPLETED
2744,147,2,8,2024-08-23 22:44:29,COMPLETED
2745,126,12,8,2024-10-18 05:54:36,COMPLETED
2746,193,35,2,2024-01-15 19:59:24,COMPLETED
2747,157,10,3,2024-12-04 05:29:58,COMPLETED
2748,22,27,2,2024-01-22 18:24:18,COMPLETED
2749,182,4,6,2024-02-07 20:32:13,COMPLETED
2750,72,13,10,2024-10-13 09:33:57,COMPLETED
2751,173,21,3,2024-12-17 17:57:59,CANCELLED
2752,185,24,9,2024-01-06 12:05:06,CANCELLED
2753,104,27,1,2024-01-26 05:25:24,COMPLETED
2754,195,33,3,2024-10-10 02:22:20,COMPLETED
2755,45,29,1,2024-04-17 00:05:00,COMPLETED
2756,177,33,7,2024-03-08 04:10:50,COMPLETED
2757,1,20,5,2024-08-05 16:47:31,COMPLETED
2758,88,30,10,2024-11-20 17:04:09,COMPLETED
2759,145,30,2,2024-02-15 03:38:14,CANCELLED
2760,47,6,3,2024-05-03 07:19:35,COMPLETED
2761,6,11,1,2024-03-25 11:29:16,COMPLETED
2762,118,6,4,2024-04-29 12:44:20,COMPLETED
2763,165,13,3,2024-04-30 13:56:57,COMPLETED
2764,181,19,3,2024-04-18 08:07:38,COMPLETED
2765,81,27,4,2024-11-20 09:19:47,COMPLETED
2766,52,12,5,2024-04-10 17:21:19,COMPLETED
2767,68,6,8,2024-05-17 22:16:00,COMPLETED
2768,90,34,8,2024-11-18 03:30:03,COMPLETED
2769,44,3,10,2024-05-29 18:48:16,COMPLETED
2770,146,14,7,2024-05-14 17:32:34,COMPLETED
2771,175,19,4,2024-05-12 21:21:34,COMPLETED
2772,129,36,5,2024-02-05 05:55:16,COMPLETED
2773,54,17,4,2024-06-30 15:10:11,COMPLETED
2774,30,34,3,2024-07-03 13:16:35,COMPLETED
2775,151,21,6,2024-08-06 22:42:42,COMPLETED
2776,151,3,6,2024-09-29 08:28:50,COMPLETED
2777,92,1,3,2024-06-12 15:48:18,COMPLETED
2778,87,7,3,2024-12-20 15:09:50,COMPLETED
2779,42,30,9,2024-03-13 07:08:37,COMPLETED
2780,113,40,8,2024-08-18 12:31:03,COMPLETED
2781,112,26,8,2024-11-19 22:20:31,COMPLETED
2782,186,24,10,2024-05-11 05:15:13,COMPLETED
2783,103,20,1,2024-12-26 18:48:36,COMPLETED
2784,196,33,2,2024-06-12 11:52:25,COMPLETED
2785,69,37,7,2024-08-18 07:52:10,COMPLETED
2786,132,11,5,2024-12-10 07:39:59,COMPLETED
2787,179,34,4,2024-08-08 14:02:03,COMPLETED
2788,34,22,1,2024-02-05 02:34:35,COMPLETED
2789,197,10,6,2024-06-27 03:31:11,COMPLETED
2790,118,1,3,2024-03-18 19:55:27,COMPLETED
2791,78,20,2,2024-03-12 16:32:15,COMPLETED
2792,53,28,2,2024-10-08 05:25:18,COMPLETED
2793,176,36,6,2024-01-02 22:05:19,COMPLETED
2794,89,7,8,2024-08-01 12:46:42,COMPLETED
2795,179,14,8,2024-09-16 14:16:58,COMPLETED
2796,119,16,2,2024-05-30 12:27:02,COMPLETED
2797,196,9,7,2024-10-27 07:18:34,COMPLETED
2798,73,28,10,2024-06-01 22:57:05,COMPLETED
2799,89,32,10,2024-01-11 10:41:29,COMPLETED
2800,156,12,4,2024-05-23 08:33:53,COMPLETED
2801,129,1,10,2024-08-20 16:40:15,COMPLETED
2802,20,15,3,2024-07-13 03:52:07,COMPLETED
2803,55,20,7,2024-02-06 01:25:40,COMPLETED
2804,168,12,7,2024-02-28 13:04:09,COMPLETED
2805,100,31,1,2024-04-11 08:52:40,CANCELLED
2806,108,12,3,2024-06-03 15:38:36,COMPLETED
2807,28,30,2,2024-05-14 11:37:39,COMPLETED
2808,26,26,1,2024-03-03 11:32:43,COMPLETED
2809,148,33,7,2024-09-23 12:46:01,COMPLETED
2810,125,26,7,2024-10-26 13:35:35,COMPLETED
2811,109,17,2,2024-08-22 10:17:44,COMPLETED
2812,116,33,6,2024-10-30 07:28:49,COMPLETED
2813,86,35,6,2024-02-13 08:51:35,COMPLETED
2814,109,35,7,2024-12-03 23:55:01,COMPLETED
2815,39,1,6,2024-12-28 19:09:41,COMPLETED
2816,67,13,9,2024-11-11 16:10:20,COMPLETED
2817,117,28,1,2024-06-29 11:54:24,COMPLETED
2818,32,32,8,2024-05-22 13:39:30,COMPLETED
2819,154,24,5,2024-06-14 07:50:06,COMPLETED
2820,76,2,9,2024-04-13 18:48:56,COMPLETED
2821,92,27,1,2024-06-22 12:11:58,COMPLETED
2822,163,3,10,2024-02-13 08:57:49,COMPLETED
2823,10,35,7,2024-04-06 13:22:08,COMPLETED
2824,137,7,3,2024-10-09 06:08:58,COMPLETED
2825,127,28,5,2024-05-14 03:14:00,CANCELLED
2826,177,40,4,2024-12-22 19:36:17,COMPLETED
2827,188,34,10,2024-06-27 00:46:48,COMPLETED
2828,84,24,1,2024-02-26 23:48:47,COMPLETED
2829,186,7,7,2024-07-18 02:04:44,CANCELLED
2830,21,22,5,2024-06-13 02:15:51,COMPLETED
2831,48,17,2,2024-11-21 00:02:17,CANCELLED
2832,30,13,10,2024-04-11 08:28:12,CANCELLED
2833,158,33,9,2024-11-27 18:07:40,COMPLETED
2834,178,4,6,2024-08-10 15:52:44,COMPLETED
2835,195,28,5,2024-10-17 01:19:51,COMPLETED
2836,48,18,9,2024-09-17 18:16:15,COMPLETED
2837,103,12,5,2024-04-15 21:33:22,COMPLETED
2838,54,2,7,2024-09-12 05:40:01,COMPLETED
2839,69,30,10,2024-11-02 21:44:25,CANCELLED
2840,82,7,4,2024-03-28 07:31:07,COMPLETED
2841,84,15,2,2024-08-25 10:31:59,COMPLETED
2842,183,39,8,2024-08-16 07:45:25,COMPLETED
2843,153,22,9,2024-05-31 02:06:39,COMPLETED
2844,143,1,6,2024-05-12 06:35:04,COMPLETED
2845,114,10,8,2024-11-27 19:10:29,COMPLETED
2846,54,35,3,2024-09-18 08:41:01,COMPLETED
2847,104,3,10,2024-01-31 12:41:04,COMPLETED
2848,144,23,2,2024-03-21 14:31:02,COMPLETED
2849,136,24,5,2024-04-23 07:59:16,COMPLETED
2850,116,30,1,2024-03-01 13:05:52,COMPLETED
2851,43,40,6,2024-08-07 09:10:44,COMPLETED
2852,196,2,5,2024-08-04 02:23:30,COMPLETED
2853,61,25,9,2024-02-21 03:30:31,COMPLETED
2854,32,7,7,2024-03-25 18:45:13,COMPLETED
2855,29,37,5,2024-03-10 08:52:54,COMPLETED
2856,197,26,9,2024-06-07 15:38:48,COMPLETED
2857,56,27,10,2024-04-18 07:20:50,COMPLETED
2858,93,7,6,2024-07-14 01:49:07,COMPLETED
2859,101,15,7,2024-07-11 04:10:47,COMPLETED
2860,74,29,3,2024-12-24 19:28:13,COMPLETED
2861,103,19,1,2024-07-25 20:48:15,COMPLETED
2862,196,30,3,2024-09-22 09:18:00,CANCELLED
2863,99,38,7,2024-06-11 10:33:18,COMPLETED
2864,163,2,10,2024-03-28 01:37:35,COMPLETED
2865,159,33,2,2024-08-20 20:22:49,COMPLETED
2866,105,2,6,2024-08-24 19:51:52,COMPLETED
2867,146,31,2,2024-05-23 19:24:29,COMPLETED
2868,154,25,9,2024-07-17 13:59:30,COMPLETED
2869,42,30,6,2024-10-07 19:24:31,COMPLETED
2870,45,31,4,2024-05-05 08:00:27,COMPLETED
2871,17,2,4,2024-08-12 07:38:35,COMPLETED
2872,63,39,8,2024-04-03 22:31:08,COMPLETED
2873,119,33,2,2024-11-08 02:54:19,COMPLETED
2874,85,11,4,2024-06-28 12:07:48,COMPLETED
2875,18,1,1,2024-09-21 20:55:14,COMPLETED
2875,18,1,1,2024-09-21 20:55:14,COMPLETED
2876,134,31,7,2024-01-28 07:51:18,COMPLETED
2877,67,35,2,2024-10-04 23:41:29,COMPLETED
2878,166,35,1,2024-06-19 07:18:47,COMPLETED
2879,186,4,5,2024-11-11 05:14:30,COMPLETED
2880,186,3,6,2024-06-04 02:57:07,COMPLETED
2881,131,29,7,2024-11-01 19:19:09,COMPLETED
2882,38,17,10,2024-10-19 15:51:16,COMPLETED
2883,185,11,6,2024-06-09 08:26:31,COMPLETED
2884,37,16,8,2024-03-22 14:08:02,COMPLETED
2885,85,5,8,2024-12-15 05:06:27,COMPLETED
2886,193,16,5,2024-05-12 23:47:57,COMPLETED
2887,114,22,8,2024-09-28 16:23:14,COMPLETED
2888,71,39,1,2024-10-22 16:02:32,COMPLETED
2889,134,19,1,2024-03-26 20:04:12,COMPLETED
2890,145,24,5,2024-04-29 02:18:13,CANCELLED
2891,41,37,5,2024-07-03 13:58:32,COMPLETED
2892,173,19,3,2024-10-15 20:05:43,COMPLETED
2893,33,10,10,2024-04-23 12:44:23,COMPLETED
2894,66,15,1,2024-11-26 11:08:28,COMPLETED
2895,78,10,10,2024-01-05 16:28:11,COMPLETED
2896,185,33,9,2024-06-06 14:44:46,COMPLETED
2897,44,23,3,2024-08-16 00:29:55,COMPLETED
2898,81,34,6,2024-05-26 19:01:01,COMPLETED
2899,125,11,9,2024-07-06 05:03:17,COMPLETED
2900,98,1,2,2024-05-12 23:05:30,COMPLETED
2901,53,15,3,2024-04-18 02:05:20,COMPLETED
2902,187,8,4,2024-05-18 10:50:04,COMPLETED
2903,146,1,9,2024-12-14 19:13:18,COMPLETED
2904,52,24,1,2024-06-03 18:12:26,COMPLETED
2905,85,33,2,2024-04-15 10:19:01,COMPLETED
2906,137,35,2,2024-11-05 21:07:58,COMPLETED
2907,146,34,4,2024-04-05 00:41:49,COMPLETED
2908,190,12,4,2024-03-29 16:16:56,COMPLETED
2909,117,12,1,2024-08-24 13:34:29,COMPLETED
2910,72,6,4,2024-10-11 19:11:54,COMPLETED
2911,17,9,9,2024-04-27 13:56:08,COMPLETED
2912,59,16,10,2024-10-22 19:22:36,COMPLETED
2913,119,7,9,2024-12-08 09:29:13,COMPLETED
2914,82,5,4,2024-07-04 18:04:12,COMPLETED
2915,22,31,4,2024-02-08 18:54:39,COMPLETED
2916,56,39,8,2024-04-26 11:50:19,COMPLETED
2917,149,28,2,2024-10-06 14:42:48,COMPLETED
2918,200,13,10,2024-11-08 22:16:55,COMPLETED
2919,194,30,1,2024-04-07 18:27:33,COMPLETED
2920,154,18,8,2024-09-02 02:32:28,COMPLETED
2921,130,31,9,2024-04-20 04:47:41,CANCELLED
2922,77,17,9,2024-04-06 17:03:11,COMPLETED
2923,174,36,9,2024-04-29 22:15:43,COMPLETED
2924,29,12,8,2024-01-03 12:44:43,COMPLETED
2925,131,31,8,2024-03-04 08:29:23,COMPLETED
2926,195,28,5,2024-02-06 17:26:14,CANCELLED
2927,114,22,9,2024-11-15 10:47:35,COMPLETED
2928,200,7,4,2024-03-23 19:19:16,COMPLETED
2929,79,21,9,2024-07-02 06:11:59,COMPLETED
2930,77,40,4,2024-08-09 18:11:03,COMPLETED
2931,83,11,4,2024-10-24 15:20:28,COMPLETED
2932,44,11,10,2024-09-14 07:47:36,COMPLETED
2933,133,31,10,2024-11-02 07:40:12,COMPLETED
2934,186,18,4,2024-12-28 06:43:55,COMPLETED
2935,78,24,3,2024-04-28 22:17:33,COMPLETED
2936,91,21,8,2024-04-29 14:55:31,COMPLETED
2937,101,27,1,2024-10-23 00:25:51,CANCELLED
2938,15,27,6,2024-09-07 19:13:27,COMPLETED
2939,117,18,1,2024-11-13 21:16:52,COMPLETED
2940,54,17,5,2024-11-19 07:56:40,COMPLETED
2941,83,28,7,2024-05-06 11:36:19,COMPLETED
2942,190,13,4,2024-08-27 20:02:15,COMPLETED
2943,71,7,2,2024-04-04 10:12:31,COMPLETED
2944,186,31,10,2024-07-01 11:31:19,CANCELLED
2945,12,25,8,2024-04-07 00:44:04,COMPLETED
2946,156,38,7,2024-01-24 00:52:22,COMPLETED
2947,164,22,5,2024-07-27 21:33:05,COMPLETED
2948,73,8,8,2024-02-22 03:37:27,COMPLETED
2949,19,21,7,2024-11-16 03:07:57,COMPLETED
2950,39,38,5,2024-08-10 22:53:20,COMPLETED
2951,23,29,4,2024-05-07 07:42:35,COMPLETED
2952,196,17,9,2024-07-25 05:32:05,COMPLETED
2953,177,2,3,2024-10-26 20:30:00,COMPLETED
2954,180,21,6,2024-12-17 12:10:33,COMPLETED
2955,192,14,3,2024-05-04 18:25:36,COMPLETED
2956,118,24,6,2024-03-18 06:40:34,COMPLETED
2957,181,17,5,2024-08-22 10:07:01,COMPLETED
2958,6,9,2,2024-09-06 10:06:46,COMPLETED
2959,102,32,1,2024-11-18 23:46:03,COMPLETED
2960,132,24,1,2024-08-07 16:50:31,COMPLETED
2961,9,33,6,2024-11-02 20:36:55,COMPLETED
2962,73,37,6,2024-09-03 08:47:34,COMPLETED
2963,20,37,2,2024-08-04 19:38:45,COMPLETED
2964,137,11,9,2024-11-24 16:04:53,COMPLETED
2965,147,30,10,2024-09-09 12:03:39,CANCELLED
2966,193,5,7,2024-11-13 14:02:10,COMPLETED
2967,116,10,6,2024-01-29 08:38:58,COMPLETED
2968,148,22,8,2024-07-23 22:39:02,COMPLETED
2969,190,28,1,2024-06-04 21:56:05,COMPLETED
2970,2,40,7,2024-01-08 07:53:47,COMPLETED
2971,83,28,3,2024-04-10 12:41:03,COMPLETED
2972,150,21,9,2024-06-26 18:34:12,COMPLETED
2973,52,37,6,2024-12-12 21:37:59,COMPLETED
2974,148,10,4,2024-10-27 04:48:27,COMPLETED
2975,79,12,2,2024-01-11 04:25:47,COMPLETED
2976,11,9,9,2024-05-15 08:26:17,CANCELLED
2977,84,21,4,2024-09-12 14:33:41,COMPLETED
2978,78,11,7,2024-04-15 06:37:46,COMPLETED
2979,56,23,1,2024-02-23 07:50:31,COMPLETED
2980,113,8,7,2024-01-10 20:58:04,COMPLETED
2981,191,14,7,2024-01-20 02:42:37,COMPLETED
2982,103,13,4,2024-10-26 10:05:21,COMPLETED
2983,32,6,3,2024-07-15 18:49:02,CANCELLED
2984,186,34,2,2024-03-04 06:10:46,COMPLETED
2985,31,32,10,2024-05-19 04:26:24,COMPLETED
2986,82,27,4,2024-03-22 16:23:38,CANCELLED
2987,130,24,8,2024-04-09 03:25:27,COMPLETED
2988,117,2,1,2024-05-27 14:07:41,COMPLETED
2989,103,7,6,2024-05-19 23:06:03,CANCELLED
2990,17,28,5,2024-03-30 01:46:45,CANCELLED
2991,22,25,8,2024-01-07 03:43:58,CANCELLED
2992,71,21,1,2024-02-24 15:45:10,COMPLETED
2993,46,37,1,2024-02-19 16:33:52,COMPLETED
2994,36,31,1,2024-01-24 18:15:09,COMPLETED
2995,54,19,6,2024-08-27 20:01:48,COMPLETED
2996,41,27,3,2024-03-08 19:44:21,CANCELLED
2997,39,12,6,2024-12-07 09:35:43,CANCELLED
2998,42,2,8,2024-03-20 06:08:04,COMPLETED
2999,161,24,5,2024-08-29 12:39:16,COMPLETED
3000,7,22,1,2024-12-11 04:24:25,COMPLETED
3001,189,10,7,2024-01-19 01:24:22,COMPLETED
3002,196,39,9,2024-03-06 22:05:37,COMPLETED
3003,4,23,4,2024-02-05 18:39:25,COMPLETED
3004,17,8,8,2024-06-29 08:49:56,CANCELLED
3005,138,29,3,2024-11-28 19:01:58,COMPLETED
3006,164,1,5,2024-07-03 22:54:39,COMPLETED
3007,66,9,6,2024-09-11 21:51:05,COMPLETED
3008,158,7,8,2024-07-10 09:14:41,COMPLETED
3009,147,13,3,2024-03-26 04:07:40,COMPLETED
3010,37,15,2,2024-10-15 14:59:18,COMPLETED
3011,104,19,10,2024-02-10 20:47:52,COMPLETED
3012,65,12,5,2024-05-07 15:00:50,COMPLETED
3013,119,38,9,2024-07-19 17:53:52,COMPLETED
3014,69,9,6,2024-06-12 21:31:13,COMPLETED
3015,38,38,1,2024-10-17 11:16:05,CANCELLED
3016,99,4,4,2024-03-11 17:58:13,COMPLETED
3017,163,3,4,2024-03-03 20:52:46,COMPLETED
3018,3,37,8,2024-07-06 21:45:39,COMPLETED
3019,49,37,7,2024-06-24 13:54:56,CANCELLED
3020,117,40,5,2024-07-30 23:57:54,COMPLETED
3021,191,18,9,2024-12-24 19:14:17,COMPLETED
3022,48,17,6,2024-11-09 09:40:40,COMPLETED
3023,198,36,8,2024-09-14 13:55:12,COMPLETED
3024,88,34,5,2024-01-25 12:18:00,COMPLETED
3025,110,2,9,2024-02-19 00:31:54,COMPLETED
3026,118,8,2,2024-08-01 18:42:12,COMPLETED
3027,33,23,5,2024-06-24 18:12:35,COMPLETED
3028,22,33,3,2024-06-03 09:30:36,COMPLETED
3029,131,13,3,2024-11-22 05:29:12,COMPLETED
3030,199,2,4,2024-10-11 19:53:53,COMPLETED
3031,135,39,3,2024-08-06 14:26:59,COMPLETED
3032,135,4,9,2024-05-20 20:12:01,COMPLETED
3033,178,34,3,2024-05-25 10:19:59,COMPLETED
3034,175,11,10,2024-03-28 20:52:21,COMPLETED
3035,193,10,9,2024-08-24 18:29:41,COMPLETED
3036,52,18,1,2024-06-04 16:24:20,COMPLETED
3037,134,27,8,2024-06-30 18:06:53,COMPLETED
3038,185,20,1,2024-01-30 01:50:36,COMPLETED
3039,143,20,4,2024-12-24 11:28:10,COMPLETED
3040,153,5,1,2024-10-20 06:41:25,COMPLETED
3041,37,31,3,2024-10-23 22:31:21,CANCELLED
3042,63,26,3,2024-09-07 21:56:42,COMPLETED
3043,152,13,4,2024-11-20 00:30:36,COMPLETED
3044,58,18,3,2024-12-12 15:59:37,COMPLETED
3045,186,38,3,2024-03-20 22:29:05,COMPLETED
3046,173,18,6,2024-01-05 04:22:28,COMPLETED
3047,134,20,9,2024-02-09 20:24:54,COMPLETED
3048,154,31,4,2024-09-13 11:34:26,COMPLETED
3049,32,35,10,2024-06-25 11:00:41,COMPLETED
3050,194,22,5,2024-01-16 21:52:59,COMPLETED
3051,66,8,8,2024-06-14 09:46:27,COMPLETED
3052,182,32,5,2024-03-28 05:44:06,COMPLETED
3053,23,39,10,2024-12-01 23:10:38,COMPLETED
3054,171,32,7,2024-06-12 18:17:15,COMPLETED
3055,27,18,5,2024-12-17 08:42:26,COMPLETED
3056,131,22,7,2024-09-16 00:41:24,COMPLETED
3057,92,6,1,2024-02-09 06:36:32,COMPLETED
3058,125,16,10,2024-07-11 05:30:41,COMPLETED
3059,112,18,2,2024-10-30 06:43:11,COMPLETED
3060,125,36,10,2024-11-21 05:14:44,COMPLETED
3061,156,34,7,2024-01-17 08:24:42,COMPLETED
3062,152,7,10,2024-02-06 20:39:30,COMPLETED
3063,196,16,6,2024-08-13 07:07:46,COMPLETED
3064,155,27,7,2024-10-05 22:56:19,COMPLETED
3065,89,29,8,2024-08-10 15:57:43,COMPLETED
3066,10,26,7,2024-09-16 20:10:08,CANCELLED
3066,10,26,7,2024-09-16 20:10:08,CANCELLED
3067,56,37,3,2024-01-10 09:02:32,COMPLETED
3068,85,7,5,2024-12-23 13:15:48,COMPLETED
3069,8,30,5,2024-05-19 06:17:27,COMPLETED
3070,89,23,4,2024-04-17 10:24:05,COMPLETED
3071,13,21,8,2024-09-28 12:07:31,CANCELLED
3072,68,11,4,2024-08-04 21:23:24,COMPLETED
3073,141,21,7,2024-10-19 13:26:36,COMPLETED
